customer_id,signup_date,last_activity_ts,plan_type,monthly_data_gb,avg_call_minutes,num_support_tickets_last_3m,num_dropped_calls_last_30d,payment_method,auto_pay,last_bill_amount,is_promo,city,region,device_type,contract_type,data_overage_gb_last_3m,intl_call_minutes_last_3m,complaints_last_3m,net_promoter_score,age,gender,churn
101565,2023-08-12 14:37:30.984991232,2025-07-14 17:19:00.258554624,Basic,8.517360269547009,208.88878968472324,1,0,credit_card,0,87.11066930502551,0,Alexandria,Cairo,Android,month-to-month,0.0,49.337529006355965,0,6.0,19,M,0
101566,2022-04-14 15:12:28.097969920,2025-07-19 04:29:57.346791424,Standard,23.334424758481582,305.6113942014372,1,1,wallet,1,138.76706597333782,0,Giza,UpperEgypt,Android,month-to-month,0.5106105360433162,32.88581088114494,0,8.0,29,M,0
101567,2022-01-21 04:24:31.187265280,2025-06-14 10:15:37.777951232,Basic,12.169712278121336,102.83236059310329,0,1,cash,0,100.96684456074351,1,Luxor,Cairo,iOS,month-to-month,1.859439483274639,45.333329324963856,0,-8.0,60,F,0
101568,2023-09-02 09:14:42.031878144,2025-07-17 00:32:27.675374848,Basic,,276.79808721830995,1,0,credit_card,0,117.99615026642908,1,Suez,Giza,Android,month-to-month,2.7901764937712583,38.071102499539414,0,-6.0,38,F,0
101569,2023-09-24 05:45:06.565568256,2025-05-29 05:21:25.835538432,Premium,,217.0314661845116,1,1,wallet,1,96.9233444884125,1,Alexandria,UpperEgypt,Android,month-to-month,0.0,43.56755198334159,0,-1.0,30,M,0
101570,2023-06-05 04:50:32.867607808,2025-07-10 02:22:53.681770752,Basic,32.373023261345296,,1,2,debit_card,1,164.58501344884976,0,Asyut,Cairo,Android,month-to-month,0.0,18.757817780496893,0,5.0,69,M,1
101571,2023-12-27 13:11:34.736559872,2025-05-13 22:06:50.219002624,Basic,16.77011432129519,246.48154161832397,0,0,debit_card,0,124.62909181592244,0,Giza,Alex,Android,one-year,0.0,56.17718521817372,0,1.0,52,M,0
101572,2023-12-07 02:40:57.111146752,2025-05-29 05:58:14.269602816,Standard,16.747080124869807,349.93836269760953,0,1,credit_card,0,122.4821187252383,0,Ismailia,Alex,iOS,one-year,0.0,0.0,0,0.0,34,M,0
101573,2024-12-04 08:30:59.333651968,2025-06-11 00:10:39.794513920,Premium,,290.60902120264416,0,1,debit_card,1,152.2107921671678,0,Ismailia,Giza,Android,two-year,0.0,27.85050627178145,2,6.0,59,M,1
101574,2022-05-19 18:07:22.442814464,2025-05-30 15:40:54.975578624,Basic,20.541356568000843,239.79932327614742,1,2,credit_card,1,117.86957972665321,1,Ismailia,Giza,iOS,two-year,0.0,57.423037251237645,0,-6.0,25,M,0
101575,2022-10-15 13:14:42.398889984,2025-06-05 14:32:01.648673536,Basic,2.296403984125946,313.0135447691436,0,7,debit_card,1,80.52877157921807,0,Tanta,Delta,iOS,one-year,0.0,26.148396002157636,0,7.0,46,F,0
101576,2024-10-09 16:00:59.742556928,2025-07-15 10:47:28.595336704,Premium,34.08832684012678,313.5246771621697,0,2,credit_card,0,164.77595337955404,0,Giza,Delta,Android,one-year,0.0,19.228661308324845,0,3.0,28,M,0
101577,2024-12-18 16:30:15.504014080,2025-05-24 14:44:25.331459840,Standard,12.757696335126255,287.7528003592971,0,1,credit_card,1,100.04124843723638,0,Tanta,Alex,Android,month-to-month,0.0,87.21102083576294,1,-5.0,56,F,0
101578,2025-06-24 09:22:20.996588544,2025-07-08 13:34:50.981222144,Premium,33.02300087206756,66.61589002998534,0,1,debit_card,0,140.49397095707837,0,Asyut,Alex,Android,one-year,0.0,65.46479499867287,1,-1.0,33,M,0
101579,2025-01-19 17:00:26.921632768,2025-05-07 18:45:22.494954496,Standard,12.49881291905642,171.39516073884818,0,1,credit_card,0,95.96446851396949,0,Mansoura,Giza,Android,month-to-month,0.0,33.54082267640329,2,-5.0,31,F,1
101580,2025-02-10 09:37:29.167510016,2025-07-10 10:45:07.017815808,Standard,10.879704085450797,360.7284677204739,1,1,credit_card,0,115.14874643460996,0,Mansoura,Delta,Android,one-year,0.0,5.738058918475364,0,-4.0,32,M,0
101581,2023-02-06 10:08:08.684596736,2025-07-12 20:47:14.352605440,Basic,19.78807698168378,149.52433156517873,1,1,cash,0,103.91709773452324,0,Cairo,Cairo,Android,month-to-month,0.0,0.0,0,4.0,65,M,0
101582,2023-05-28 22:07:32.732829696,2025-06-06 22:57:03.226714112,Basic,43.38025108352315,320.5968920052645,2,1,credit_card,1,196.12417539454307,1,Asyut,Cairo,Android,two-year,2.465200361453879,47.716542077167645,0,-4.0,68,M,0
101583,2022-12-09 08:16:20.253145088,2025-07-06 11:13:51.720793600,Standard,,306.5162125423735,0,2,credit_card,1,165.3401042590794,0,Giza,Delta,iOS,month-to-month,0.0,61.64671370144685,0,8.0,29,M,0
101584,2024-02-14 05:51:50.240917248,2025-07-24 04:37:32.143689216,Standard,20.980676948113768,191.93981107343765,0,2,credit_card,1,133.53793827167564,0,Ismailia,Cairo,Android,one-year,0.0,39.89426696059815,0,-8.0,27,F,0
101585,2025-04-13 20:30:23.384654336,2025-07-13 15:58:27.284190208,Premium,19.618978959205773,90.38146983066204,0,1,wallet,1,123.31684661735977,0,Suez,Delta,iOS,two-year,2.2974149845334164,0.0,0,-7.0,52,M,1
101586,2023-03-17 02:33:14.003309056,2025-06-05 22:06:21.221843200,Standard,16.281202366827326,989.5346304576601,0,1,debit_card,0,111.49115309015001,0,Aswan,Cairo,iOS,two-year,0.0,34.00797921473899,1,9.0,55,M,0
101587,2023-12-13 06:59:26.199969792,2025-06-14 13:08:36.382309376,Basic,32.2404401037862,416.2412034906409,1,3,debit_card,1,169.4065977818368,0,Alexandria,Giza,iOS,month-to-month,0.0,17.828732349336637,1,5.0,66,F,0
101588,2023-01-14 08:59:27.866898176,2025-07-11 16:49:17.251993344,Standard,23.653634556299338,180.93781662325165,0,3,cash,1,131.1285363720338,0,Aswan,UpperEgypt,Android,month-to-month,0.0,34.04141240317547,1,-1.0,65,M,0
101589,2022-08-05 20:01:46.546269440,2025-05-27 22:02:55.875792640,Standard,6.180494400305639,186.45941243205837,0,0,debit_card,1,82.19141909066917,0,Luxor,Giza,Android,one-year,0.0,78.58569117809775,0,-6.0,64,F,0
101590,2022-09-07 06:02:46.024375552,2025-07-13 22:58:23.126167040,Standard,,170.19340717521385,0,0,cash,0,74.47065794688609,1,Aswan,UpperEgypt,iOS,month-to-month,0.5666736929588947,49.735039859494904,1,-5.0,20,M,0
101591,2022-03-15 23:54:32.109856512,2025-05-31 04:22:51.897988352,Standard,21.372040500456162,347.18275812396155,0,2,debit_card,1,144.70277317331772,1,Suez,Giza,iOS,month-to-month,1.935752378488384,44.40186581644284,1,-7.0,20,F,0
101592,2025-04-27 05:56:52.415475968,2025-07-14 03:37:37.941266176,Standard,7.627457131842327,230.5667430699915,0,1,wallet,1,90.25010209999982,1,Luxor,Delta,iOS,one-year,0.0,28.866388838412597,0,8.0,28,F,0
101593,2023-05-30 11:27:15.269550592,2025-05-08 23:39:19.364106240,Basic,16.717082032680796,199.9275016840689,1,2,debit_card,0,100.04663304415008,0,Ismailia,Delta,Android,two-year,0.0,40.36186468769682,0,-3.0,39,M,0
101594,2024-12-01 04:08:13.553090048,2025-05-05 02:01:45.233682944,Standard,24.71257999627246,363.0779213756281,2,4,credit_card,1,144.02298400619918,0,Giza,Delta,iOS,month-to-month,0.0,11.924544213054261,0,9.0,60,M,1
101595,2024-05-20 01:23:08.444377088,2025-07-31 18:52:02.596053248,Standard,19.8649890677996,296.3595270348429,1,0,credit_card,0,127.60514415298039,0,Ismailia,Giza,Android,month-to-month,0.0,43.873395776709955,0,6.0,67,F,0
101596,2022-09-03 01:59:59.117736960,2025-07-19 23:45:40.781167872,Premium,6.872328628097861,176.45678066317925,2,0,credit_card,0,84.92115978246046,0,Suez,Delta,Android,one-year,0.0,25.165788092217234,0,-3.0,59,F,0
101597,2022-08-13 01:34:00.959361024,2025-07-21 05:19:38.235552000,Standard,8.854344655953938,,0,2,,1,87.5379503296108,0,Suez,Giza,Android,one-year,2.40212865573497,9.443608777921916,0,5.0,67,F,0
101598,2024-11-02 21:48:51.839622656,2025-07-27 12:25:34.047535360,Standard,20.205375892694445,342.6535971903979,1,4,wallet,1,145.73095741153207,0,Alexandria,UpperEgypt,Android,two-year,0.0,50.375043884940425,0,0.0,39,M,0
101599,2022-12-05 00:53:04.225443328,2025-06-10 07:48:08.680273664,Standard,40.87521782333883,251.34305309933728,1,4,cash,1,167.0140259552216,0,Tanta,Giza,Android,one-year,0.0,0.0,0,0.0,54,M,1
101600,2025-03-12 06:21:51.516353280,2025-05-27 09:19:58.457041408,Standard,14.7942833063534,126.07487841151098,0,1,cash,1,98.37604272383373,0,Luxor,UpperEgypt,iOS,month-to-month,7.099722297632839,16.384393019906266,0,6.0,25,F,1
101601,2022-06-28 20:25:04.954524416,2025-05-12 23:05:42.680398336,Basic,25.170591801880025,,2,1,debit_card,1,116.62984326893513,0,Luxor,UpperEgypt,Android,one-year,0.0,45.33300980284691,0,,24,M,0
101602,2024-05-15 10:24:49.016882176,2025-06-16 02:40:11.160670464,Premium,19.960111500589708,160.7169027840193,2,0,wallet,0,126.02131503982304,1,Giza,Delta,iOS,two-year,0.0,60.61461688032857,0,-6.0,65,M,0
101603,2024-11-06 01:59:43.269345792,2025-05-21 05:52:00.089804288,Premium,10.622153109076798,150.8412329517576,1,0,cash,0,87.14787321662274,0,Tanta,Alex,Android,month-to-month,5.896944436475059,41.792574909136306,0,-2.0,41,M,1
101604,2022-10-28 10:08:16.051785728,2025-07-26 01:41:46.650049536,Standard,25.324510314060575,,0,2,credit_card,1,119.19202131782478,0,Aswan,Alex,Android,month-to-month,3.411380125561184,13.197827514683258,1,9.0,60,M,0
101605,2022-12-19 17:12:11.790780672,2025-05-01 08:50:20.337625344,Standard,5.1444608977804664,162.0394410681203,1,1,debit_card,0,87.46265927415422,0,Cairo,Giza,Android,one-year,1.524266939698236,28.72669059788171,0,-6.0,73,F,0
101606,2025-05-16 16:34:29.360619264,2025-05-14 04:10:42.228972544,Basic,,176.4735550684917,1,1,credit_card,1,139.1070347193006,0,Alexandria,Giza,Android,month-to-month,4.8509674883112925,37.28186357553534,2,4.0,51,M,0
101607,2022-12-04 21:23:14.671136512,2025-05-23 16:13:07.260989440,Standard,20.62683462269195,212.98549692923436,0,3,credit_card,1,134.6466245526969,0,Asyut,Alex,Android,two-year,2.9593862041212375,69.0133600206596,1,7.0,24,M,0
101608,2023-07-04 01:19:25.195211776,2025-05-19 07:17:47.109112064,Standard,11.238751651304963,385.432803610217,0,1,credit_card,0,103.49525472401689,1,Aswan,Alex,Android,month-to-month,6.99975174931688,53.01494984274359,1,2.0,56,F,0
101609,2023-07-07 07:44:16.446091520,2025-05-21 18:31:07.636684800,Standard,8.07010921872698,228.65253823213808,2,1,credit_card,0,96.90383969153561,0,Giza,Delta,Android,month-to-month,1.9413595975509297,53.19823790965598,0,-9.0,64,F,0
101610,2022-11-20 03:00:32.457041664,2025-06-30 08:33:11.203110144,Basic,11.842609153842519,236.59401298046285,0,2,credit_card,0,105.42685974002615,0,Tanta,UpperEgypt,Android,two-year,0.0,31.635482121932558,0,7.0,33,F,0
101611,2024-09-17 16:26:42.781646336,2025-05-31 03:08:48.008095488,Standard,10.13496815061359,290.7404291039154,0,1,credit_card,1,104.0016541225518,1,Aswan,UpperEgypt,Android,month-to-month,0.0,3.225342127085046,0,8.0,42,F,0
101612,2024-09-12 15:38:19.216633856,2025-06-26 13:58:25.806873600,Basic,13.445613048844367,,0,2,wallet,1,107.24803294237061,0,Luxor,Delta,Android,month-to-month,0.0,0.0,0,3.0,54,F,0
101613,2023-04-29 02:41:25.799750144,2025-07-21 21:41:22.262967552,Standard,12.578641287621654,282.01223711093667,1,1,credit_card,1,119.93401844181474,0,Luxor,UpperEgypt,Android,month-to-month,5.969868260610785,22.46835152626325,0,6.0,61,M,1
101614,2024-12-02 10:56:06.882152192,2025-06-25 10:26:43.217810688,Standard,11.235157370181536,272.4491901561387,0,0,cash,1,113.64152625742464,0,Mansoura,UpperEgypt,Android,two-year,0.0,47.48576663878694,1,-10.0,28,M,0
101615,2022-09-30 02:19:14.122058240,2025-07-03 21:31:42.251377152,Basic,,259.8070852479395,0,2,,1,95.64307680682843,0,Aswan,Alex,Android,two-year,3.7498162492071403,17.45284812655662,0,5.0,21,M,0
101616,2022-01-06 11:57:48.285586944,2025-06-03 15:01:52.616901888,Standard,7.339073162396255,471.31728675351667,1,1,wallet,0,117.13472516920197,0,Asyut,Alex,iOS,month-to-month,7.824444253362037,44.30436632710979,0,6.0,54,M,0
101617,2023-12-31 09:08:14.324223744,2025-05-15 16:42:09.131439360,Premium,27.46861179999696,322.89006752354817,0,3,cash,0,169.12526247967836,0,Alexandria,Alex,Android,one-year,0.0,10.132864333541452,1,1.0,18,M,0
101618,2025-06-23 10:29:44.052433664,2025-05-30 11:50:58.595601920,Standard,11.433135454698608,163.46224122346155,1,0,wallet,0,91.72408000718886,0,Asyut,Cairo,Android,one-year,0.0,13.989477823599241,0,1.0,44,M,0
101619,2022-02-19 08:22:14.907267840,2025-07-28 17:08:09.918019328,Basic,13.596393818995754,279.6177748951331,0,2,debit_card,1,99.0250707016073,1,Giza,Giza,iOS,month-to-month,1.8083995630548866,65.20024762872198,0,7.0,35,M,1
101620,2022-09-23 14:43:29.866860800,2025-06-27 04:57:34.332741120,Standard,12.180720624751961,186.66105546722238,0,1,debit_card,0,96.99595498977335,0,Giza,Giza,Android,month-to-month,0.0,49.1718054762967,0,,43,M,0
101621,2023-10-25 15:41:45.466598912,2025-05-26 12:44:40.386157056,Basic,32.63150539019146,285.7000611247883,1,1,credit_card,0,160.61067154680282,0,Mansoura,Delta,iOS,two-year,9.696933318707291,22.337781952152035,0,-10.0,68,M,0
101622,2024-10-31 07:03:49.286024448,2025-06-11 11:37:15.275618048,Standard,9.987567219891053,139.98500663133842,1,0,credit_card,0,99.39289149460431,1,Alexandria,Giza,iOS,month-to-month,0.0,9.23622281620688,0,-7.0,72,M,0
101623,2022-04-24 16:57:33.737544704,2025-07-16 20:48:46.031931392,Standard,9.552580166881466,161.3776441532817,0,3,cash,0,85.93139032440276,0,Giza,Delta,iOS,month-to-month,7.759566634263485,53.722872854883484,0,2.0,57,F,0
101624,2023-05-20 17:09:06.006249472,2025-07-01 11:55:24.254825984,Basic,20.8754742759724,277.51260499921017,1,2,credit_card,1,133.86978678208462,0,Cairo,Giza,iOS,month-to-month,0.833773775499222,51.91150577477501,0,,39,F,1
101625,2024-08-12 00:22:44.895737088,2025-06-21 13:55:17.300388096,Standard,17.443424713678365,329.813529087842,0,1,credit_card,1,114.77196049794753,0,Asyut,Giza,Android,one-year,2.119019558288038,45.97993276447298,1,-5.0,53,F,0
101626,2023-04-20 11:03:22.504457472,2025-07-21 10:26:22.673787136,Standard,21.19090778793291,290.21154790024104,0,0,wallet,0,140.64976748330196,0,Cairo,Cairo,Android,month-to-month,5.304924571545943,25.55428835292951,0,-8.0,26,F,0
101627,2022-08-30 03:27:31.013054720,2025-07-01 20:44:47.671636736,Standard,20.47272881800997,318.3293867628174,1,1,credit_card,1,133.56131603695394,1,Suez,Alex,Android,month-to-month,0.0,2.6352200135070447,0,3.0,75,M,0
101628,2022-09-07 15:33:22.024982272,2025-06-29 03:08:50.084112128,Basic,25.674147474585993,279.9054847011077,1,2,cash,0,139.9314685845155,0,Cairo,Cairo,Android,month-to-month,1.6410742357165848,29.629101438721733,0,-4.0,68,F,1
101629,2023-06-08 15:10:30.796934656,2025-05-18 11:00:28.969060864,Basic,6.750569573153749,263.79968792258654,0,2,credit_card,0,110.30961211786268,0,Aswan,Giza,Android,two-year,0.0,65.18999680548188,0,4.0,38,M,0
101630,2023-09-05 05:10:28.231143424,2025-05-10 18:54:22.363528960,Standard,,209.70453805932505,0,3,credit_card,0,129.04602786751343,0,Giza,Alex,Android,month-to-month,0.0,7.2740281274857,0,3.0,19,M,0
101631,2025-01-05 12:53:17.798010880,2025-07-28 19:02:01.660065792,Basic,9.590764499973883,315.04014469734375,0,0,credit_card,1,97.16219069132624,0,Aswan,Delta,FeaturePhone,month-to-month,0.30924074911914734,31.18633568031519,0,-6.0,67,F,1
101632,2024-03-31 03:45:07.647378688,2025-06-25 02:16:45.412253696,Standard,3.9733336497514555,331.99033862613135,1,1,debit_card,1,92.25723378974357,0,Giza,Alex,Android,month-to-month,0.0,70.89480198631612,1,6.0,19,F,0
101633,2024-05-31 15:26:20.767168000,2025-06-08 05:49:44.282622976,Basic,20.397003101997626,244.950744693618,1,0,cash,1,147.37813854439042,0,Tanta,Giza,Android,month-to-month,6.9039042343406125,22.394177030501872,0,-7.0,24,M,0
101634,2025-06-09 06:35:26.999636992,2025-06-24 04:33:28.701251072,Basic,19.761007087130857,240.64591665770735,1,1,wallet,1,139.2976436759277,0,Aswan,UpperEgypt,Android,one-year,7.460466341956239,26.812948893799906,0,,18,M,0
101635,2023-06-10 22:10:39.930039040,2025-05-06 16:28:50.916166656,Standard,15.543209557958754,377.31246493777894,1,3,credit_card,0,133.97297543094834,0,Giza,Giza,Android,month-to-month,0.0,0.0,0,2.0,27,F,0
101636,2023-05-31 02:00:20.702805504,2025-07-15 15:15:25.274808832,Basic,25.913957131797734,248.36625761470216,2,2,credit_card,1,124.84513349533354,0,Giza,Giza,Android,one-year,0.0,45.58001592623093,0,,71,M,0
101637,2025-03-25 02:44:16.320698624,2025-05-20 22:21:12.033093632,Standard,9.638848290112438,,0,1,cash,1,110.35980986404931,0,Aswan,Cairo,Android,month-to-month,0.34947003244188624,11.485051020787026,1,9.0,45,M,0
101638,2022-11-10 23:35:41.965911552,2025-07-14 00:26:15.295020032,Basic,,288.7380726202316,1,1,credit_card,0,129.30173760470825,0,Aswan,Giza,iOS,two-year,4.51482204859983,0.0,0,4.0,27,M,0
101639,2024-07-20 23:22:39.607284992,2025-06-19 03:54:27.369813760,Standard,14.3012328057708,242.1754995236677,0,0,credit_card,0,120.5587754402339,1,Tanta,Giza,Android,one-year,0.0,6.161034737669226,0,3.0,73,M,0
101640,2024-08-21 14:09:27.144393984,2025-05-26 10:40:15.622156032,Basic,14.931356305910349,184.37277418055237,0,2,,0,99.98432029839176,1,Giza,Giza,Android,month-to-month,0.0,35.211154931795846,1,0.0,42,M,1
101641,2022-05-05 21:00:23.564548608,2025-05-03 18:42:12.836586496,Standard,,280.23724604188175,1,2,cash,0,92.96116098710644,1,Mansoura,Cairo,Android,one-year,0.0,0.0,1,0.0,58,M,0
101642,2023-08-21 22:21:22.038109184,2025-07-15 01:21:36.174820096,Standard,26.054268492055396,246.89959919821428,2,3,credit_card,0,134.70337013861865,0,Alexandria,Cairo,Android,one-year,0.0,0.0,0,1.0,49,M,0
101643,2022-09-14 02:50:19.035826688,2025-05-17 05:37:26.372511232,Basic,19.347947541589647,397.3799805179597,0,1,credit_card,0,135.20162443737448,0,Aswan,Delta,Android,two-year,5.095261067936216,43.98210381504876,0,9.0,24,F,1
101644,2022-08-25 17:22:52.899062272,2025-05-05 18:23:08.503198208,Standard,21.749362316247925,313.0758840233901,1,1,wallet,1,140.65856728182246,0,Mansoura,Alex,Android,two-year,0.0,28.190391123557806,0,3.0,59,F,0
101645,2023-08-16 07:24:14.146078464,2025-07-09 12:58:40.906788864,Basic,8.834752306491199,202.3614170845599,0,0,wallet,1,81.77183508798116,1,Mansoura,Delta,Android,one-year,0.0,7.150265555296553,1,,73,M,0
101646,2023-01-05 14:26:30.032545792,2025-06-02 04:53:43.565998336,Standard,18.14192929189656,308.32481753523007,0,1,debit_card,1,145.16664925590098,1,Alexandria,Alex,Android,month-to-month,1.321466506974025,21.96831756905747,0,1.0,74,M,0
101647,2024-10-13 13:39:38.155815680,2025-06-05 19:38:58.143646976,Basic,14.284046253132265,274.6292667784784,1,2,debit_card,1,104.95527057298219,0,Giza,Alex,iOS,month-to-month,0.0,73.45426450350524,1,5.0,62,F,0
101648,2025-03-05 00:16:28.960807680,2025-05-23 17:31:30.837776896,Standard,19.899864593031985,354.754104155641,0,1,wallet,1,126.55987008969831,0,Ismailia,Alex,iOS,two-year,0.0,62.04329332337908,0,7.0,56,F,0
101649,2024-10-22 01:46:51.999160320,2025-07-19 01:03:57.891465984,Basic,17.688219996564595,,0,1,debit_card,0,120.02598643220816,0,Tanta,Giza,Android,two-year,0.0,27.31416217690409,0,-1.0,60,F,0
101650,2022-12-06 17:18:51.062791680,2025-05-28 08:30:12.937115648,Premium,35.96714057534434,265.09409186876195,0,3,cash,1,176.76278971821762,0,Asyut,Giza,Android,month-to-month,0.0,50.40455691883406,0,3.0,74,F,0
101651,2022-12-17 01:40:15.231966464,2025-05-20 08:06:18.698436864,Standard,30.190754045723164,242.0725080726006,2,1,debit_card,1,147.09451378890998,0,Alexandria,UpperEgypt,iOS,one-year,0.0,33.02507721147505,0,0.0,49,F,0
101652,2022-11-22 06:54:52.107840512,2025-05-29 10:49:24.224700928,Standard,13.366403820314565,,1,3,credit_card,1,100.312091195884,0,Cairo,Alex,Android,month-to-month,6.816787799877939,0.0,0,0.0,70,M,0
101653,2022-06-22 10:38:51.244553472,2025-05-19 16:33:15.343090432,Basic,20.384006490367884,179.18408407968406,3,3,cash,1,111.49939336438587,0,Suez,UpperEgypt,Android,month-to-month,0.0,0.0,0,-5.0,40,M,0
101654,2025-04-20 05:31:56.588313088,2025-05-30 05:22:57.819136256,Basic,12.732121701411284,296.0729334330541,0,2,debit_card,0,103.19744102884172,0,Suez,Delta,Android,month-to-month,0.0,7.26668040633222,0,,36,M,0
101655,2023-05-29 09:57:39.304504320,2025-05-08 15:07:23.448334336,Basic,25.54828921190977,283.43714206795977,1,0,credit_card,1,144.67987427815984,0,Cairo,Delta,Android,month-to-month,0.0,0.0,1,7.0,24,M,0
101656,2022-10-14 22:16:58.857174784,2025-05-15 14:02:03.495464704,Premium,14.626322281330143,352.8178893537436,1,0,debit_card,0,121.28770567803429,0,Ismailia,UpperEgypt,iOS,one-year,0.0,36.78917080452324,0,9.0,44,M,0
101657,2024-12-17 04:46:27.681516032,2025-06-08 08:51:09.959539456,Standard,11.732715027561731,249.19793184105754,2,2,cash,0,107.65824162425263,0,Ismailia,Delta,Android,month-to-month,0.0,16.2515116424288,1,-5.0,53,F,1
101658,2023-05-25 18:32:15.489081344,2025-07-20 21:51:46.141712896,Basic,18.004697271910995,217.0528393401492,0,0,credit_card,1,119.63598253465175,0,Ismailia,UpperEgypt,Android,one-year,0.0,40.63322612499074,0,10.0,41,M,0
101659,2022-02-14 20:15:36.096800512,2025-05-06 06:29:52.687546112,Standard,28.968294576599302,313.143550235523,2,1,cash,1,160.32958977166655,0,Tanta,Delta,Android,one-year,0.0,41.0174002835545,0,4.0,25,M,0
101660,2022-07-26 19:11:06.882038528,2025-05-20 13:35:08.709094144,Standard,26.59490473225613,186.46364947202528,3,0,credit_card,0,131.8540746188875,0,Aswan,Delta,Android,one-year,0.0,47.250686441328774,0,-3.0,43,F,0
101661,2024-03-27 07:44:39.952449280,2025-07-23 13:37:38.105745152,Basic,12.13020437751057,336.7987628067167,0,0,debit_card,0,108.09974931345272,0,Cairo,Delta,iOS,month-to-month,4.878469633457632,6.734476679595431,0,8.0,52,F,0
101662,2024-09-26 18:28:51.034134016,2025-07-21 21:09:08.641962240,Standard,149.7546431156219,336.6273597930962,2,2,wallet,1,170.7039494002916,0,Asyut,UpperEgypt,Android,month-to-month,0.0,42.89179271095628,1,1.0,24,M,0
101663,2022-09-27 08:43:01.698247424,2025-07-02 12:13:38.783702784,Basic,9.16240630975244,350.5823120907527,0,1,wallet,0,107.52432690825734,0,Giza,Giza,iOS,one-year,0.0,6.1134405934331895,0,,49,M,0
101664,2025-03-17 12:20:24.071383552,2025-05-23 02:57:56.186792192,Basic,10.911633181677203,280.1298387743595,0,1,wallet,1,107.3156829465054,0,Luxor,UpperEgypt,Android,one-year,0.0,47.7834982881796,0,5.0,40,M,0
101665,2024-12-22 17:21:35.047291392,2025-06-08 14:56:30.187720192,Standard,24.981398992194848,211.0802893921787,2,3,debit_card,1,127.86782289149515,0,Luxor,Alex,iOS,month-to-month,0.0,60.5663539916589,0,-7.0,52,M,1
101666,2024-12-19 09:10:24.061670656,2025-05-20 10:22:33.440588544,Basic,3.99390638206342,258.735018104429,0,2,debit_card,1,90.99600608122117,0,Giza,Cairo,iOS,month-to-month,0.0,48.07883934474281,0,,18,M,1
101667,2022-10-18 17:21:31.777568256,2025-05-12 19:55:24.341334272,Premium,15.922079098646568,280.4055116063365,0,1,debit_card,0,108.41876267636381,0,Asyut,Cairo,Android,two-year,0.0,25.573061426127936,1,-10.0,65,F,0
101668,2022-03-06 12:49:37.128529152,2025-06-04 23:02:11.238311936,Standard,13.333772273749103,205.1886683849699,1,1,credit_card,1,100.33022024770762,0,Asyut,Delta,iOS,month-to-month,0.0,44.1692063389076,0,-2.0,41,F,0
101669,2025-01-12 16:47:47.897024000,2025-06-22 23:24:50.774383360,Premium,35.36610490340301,356.64930311401724,0,1,debit_card,1,183.11252323604003,0,Suez,UpperEgypt,Android,month-to-month,2.671787262934484,0.0,0,4.0,41,M,0
101670,2023-01-26 12:09:55.477366784,2025-06-03 02:43:52.850734592,Standard,8.160945618508896,296.40673340548346,0,2,debit_card,0,90.99251771463801,0,Tanta,Delta,Android,two-year,0.0,0.0,0,10.0,24,M,0
101671,2024-03-01 08:32:57.300742400,2025-06-26 04:42:02.186744064,Premium,8.73318437208244,178.6221635742396,1,1,debit_card,1,98.09712165290453,0,Ismailia,Delta,Android,one-year,0.0,41.6699020671854,0,-6.0,43,M,0
101672,2024-08-28 11:27:54.185976064,2025-05-28 06:07:49.640582912,Basic,37.91107895446869,400.62989411726215,0,1,credit_card,1,173.56789181300502,1,Mansoura,UpperEgypt,Android,month-to-month,0.0,62.69336102119576,2,8.0,41,F,1
101673,2022-06-13 19:55:54.432655872,2025-06-01 19:38:16.675065088,Standard,13.422223323878983,257.79114201361415,0,1,credit_card,0,96.65286551666556,0,Mansoura,UpperEgypt,FeaturePhone,two-year,0.0,0.0,0,-10.0,21,M,0
101674,2024-09-24 03:08:02.001479168,2025-07-12 17:48:26.245264896,Standard,28.37791342513739,162.47175657200108,1,1,credit_card,1,125.24106113983484,0,Suez,UpperEgypt,iOS,month-to-month,0.0,30.379615122544518,1,-10.0,51,F,1
101675,2025-04-13 11:29:57.099259392,2025-07-20 19:19:08.132929024,Premium,12.211262906041746,183.57967018021807,0,2,credit_card,1,99.82057362109047,0,Asyut,Cairo,Android,one-year,1.190207602865021,40.97158879199556,0,,34,M,1
101676,2024-07-19 03:14:09.420705280,2025-05-30 15:03:04.507273984,Basic,10.649661697221454,369.0226877732276,0,1,credit_card,1,119.36318902391982,0,Cairo,UpperEgypt,iOS,one-year,2.5653093548734347,14.636203909330993,0,-4.0,38,M,0
101677,2023-07-18 10:35:41.263555840,2025-06-22 13:54:24.801733376,Standard,29.117302866959882,395.99879329734574,0,1,credit_card,1,172.73388932824685,1,Aswan,Alex,Android,month-to-month,0.0,21.51543168687656,2,2.0,22,F,0
101678,2025-01-24 12:25:53.747264000,2025-05-26 14:10:56.362202880,Standard,42.719551766592936,330.75880427847346,2,3,wallet,0,199.57772590142397,0,Alexandria,Delta,Android,two-year,0.0,45.33108212113001,0,-6.0,55,M,1
101679,2023-11-05 13:31:17.207269632,2025-05-05 21:45:46.400003840,Basic,30.289308656739628,355.54469188697084,1,0,credit_card,1,168.17932950992423,0,Ismailia,Delta,iOS,one-year,2.2334353591272103,32.70466058727601,0,1.0,26,F,0
